annee;siret;siren;nom_commune;code_insee;depenses_culturelles_totales_keur;depenses_culturelles_fonctionnement_keur;depenses_culturelles_investissement_keur;depenses_culturelles_totales_euros_par_habitant;depenses_culturelles_fonctionnement_euros_par_habitant;depenses_culturelles_investissement_euros_par_habitant;depenses_culturelles_totales_pct;depenses_culturelles_fonctionnement_pct;depenses_culturelles_investissement_pct;population_2023
2023;21670180500014;216701805;00000;67180;4079;3456;623;113;96;17;0,106;0,11;0,089;36009
2023;21620400800017;216204008;00000;62400;1;1;0;0;0;0;0;0;0;4900
2023;21620401600010;216204016;00000;62401;0;0;0;0;0;0;0;0;0;4446
2023;21590278400010;215902784;00000;59278;0;0;0;0;0;0;0;0;0;4733
2023;21590279200013;215902792;00000;59279;2127;2127;0;102;102;0;0,09;0,1;0;20934
2023;21800392900013;218003929;00000;80410;108;34;74;23;7;16;0,016;0,009;0,025;4595
2023;21760341400012;217603414;00000;76341;751;701;50;90;84;6;0,074;0,074;0,07;8387
2023;21620413100017;216204131;00000;62413;1320;1239;82;107;100;7;0,059;0,081;0,012;12369
2023;21590284200016;215902842;00000;59284;0;0;0;0;0;0;0;0;0;3931
2023;21640256000017;216402560;00000;64256;491;171;320;63;22;41;0,052;0,028;0,098;7808
2023;21590286700013;215902867;00000;59286;1319;1262;57;90;86;4;0,069;0,079;0,019;14661
2023;21440071500014;214400715;00000;44071;262;146;116;43;24;19;0,037;0,027;0,07;6110
2023;21590291700016;215902917;00000;59291;799;583;216;55;40;15;0,043;0,043;0,042;14413
2023;20006005100014;200060051;00000;39368;391;377;14;71;69;3;0,057;0,076;0,008;5496
2023;21570306700011;215703067;00000;57306;839;839;0;52;52;0;0,053;0,058;0;16186
2023;21590295800010;215902958;00000;59295;3290;3110;180;150;142;8;0,123;0,13;0,065;21869
2023;21540257900019;215402579;00000;54257;151;118;33;28;22;6;0,031;0,028;0,054;5428
2023;21590299000013;215902990;00000;59299;2905;2422;483;156;130;26;0,11;0,117;0,083;18610
2023;21640260200017;216402602;00000;64260;2061;2008;53;114;111;3;0,074;0,088;0,01;18071
2023;21620427100011;216204271;00000;62427;974;683;291;37;26;11;0,02;0,019;0,022;26258
2023;21560083400018;215600834;00000;56083;1475;971;503;91;60;31;0,07;0,055;0,154;16300
2023;21440072300091;214400723;00000;44072;102;68;35;14;9;5;0,012;0,011;0,015;7203
2023;21950306700015;219503067;00000;95306;10195;2489;7706;319;78;241;0,168;0,061;0,382;31970
2023;21590301400011;215903014;00000;59301;123;121;2;28;27;0;0,031;0,039;0,002;4492
2023;21440073100110;214400731;00000;44073;244;222;22;37;34;3;0,037;0,045;0,012;6523
2023;20008360800014;200083608;00000;62433;913;271;642;84;25;59;0,074;0,031;0,176;10862
2023;21250304900018;212503049;00000;25304;10;6;4;3;2;1;0,003;0,002;0,01;3672
2023;21590302200014;215903022;00000;59302;0;0;0;0;0;0;0;0;0;4153
2023;21140327400015;211403274;00000;14327;3708;3290;418;166;147;19;0,092;0,104;0,047;22388
2023;21670194600016;216701946;00000;67194;334;195;138;70;41;29;0,077;0,077;0,076;4737
2023;21540261100010;215402611;00000;54261;19;19;0;4;4;0;0,005;0,007;0;4386
2023;21620443800016;216204438;00000;62443;184;169;15;30;27;2;0,024;0,027;0,012;6239
2023;21570323200011;215703232;00000;57323;192;173;19;24;22;3;0,023;0,028;0,009;7921
2023;21380189700017;213801897;00000;38189;52;47;5;11;10;1;0,01;0,015;0,002;4774
2023;21220081000019;212200810;00000;22081;240;223;18;55;51;4;0,049;0,055;0,022;4345
2023;21020361800017;210203618;00000;02381;1305;1265;40;147;143;5;0,095;0,105;0,025;8874
2023;20006317000019;200063170;00000;67202;70;41;29;17;10;7;0,02;0,023;0,017;4101
2023;21670204300011;216702043;00000;67204;234;226;8;20;20;1;0,026;0,03;0,005;11531
2023;21670205000016;216702050;00000;67205;177;171;7;38;37;1;0,037;0,046;0,006;4637
2023;21670212600014;216702126;00000;67212;105;83;22;27;22;6;0,043;0,039;0,075;3850
2023;21570332300257;215703323;00000;57332;24;17;8;4;3;1;0,002;0,003;0,001;6330
2023;21540263700015;215402637;00000;54263;0;0;0;0;0;0;0;0;0;6302
2023;21590309700016;215903097;00000;59309;266;200;66;65;48;16;0,069;0,058;0,15;4123
2023;21140333200011;211403332;00000;14333;3875;2637;1238;559;380;179;0,176;0,151;0,271;6933
2023;21680145600015;216801456;00000;68145;128;112;17;20;18;3;0,021;0,031;0,007;6365
2023;21590314700019;215903147;00000;59314;61;53;8;17;15;2;0,014;0,015;0,009;3583
2023;21620457800019;216204578;00000;62457;165;165;0;23;23;0;0,022;0,024;0;7125
2023;21780310500014;217803105;00000;78310;250;169;81;67;45;22;0,042;0,048;0,033;3730
2023;21780311300018;217803113;00000;78311;3522;2999;523;105;89;16;0,068;0,072;0,051;33569
2023;21590317000011;215903170;00000;59317;117;107;10;15;13;1;0,017;0,018;0,011;7966
2023;21330203700014;213302037;00000;33203;201;201;0;50;50;0;0,033;0,039;0;4037
2023;21680149800017;216801498;00000;68149;1718;1633;85;233;221;12;0,106;0,14;0,019;7379
2023;21540270200017;215402702;00000;54270;0;0;0;0;0;0;0;0;0;3925
2023;21830069700016;218300697;00000;83069;6439;5604;835;116;101;15;0,075;0,087;0,038;55528
2023;21640269300016;216402693;00000;64269;7;7;0;2;2;0;0,001;0,003;0;5078
2023;21350133100010;213501331;00000;35133;301;219;82;65;47;18;0,05;0,06;0,034;4667
2023;21140341500014;211403415;00000;14341;612;594;18;51;49;2;0,044;0,059;0,005;12123
2023;21910312400018;219103124;00000;91312;413;347;66;39;33;6;0,023;0,027;0,012;10487
2023;21660088200197;216600882;00000;66088;949;209;740;170;38;132;0,139;0,042;0,397;5588
2023;21670218300015;216702183;00000;67218;3536;3369;166;128;122;6;0,11;0,137;0,023;27671
2023;21680154800019;216801548;00000;68154;2422;1506;916;166;103;63;0,136;0,11;0,221;14585
2023;21440074900013;214400749;00000;44074;519;509;10;126;123;3;0,068;0,079;0,008;4138
2023;21680155500014;216801555;00000;68155;135;66;69;28;14;15;0,041;0,029;0,069;4755
2023;21450169400019;214501694;00000;45169;1210;977;234;124;100;24;0,079;0,083;0,067;9777
2023;21670222500014;216702225;00000;67222;70;43;27;17;11;7;0,014;0,016;0,012;4067
2023;21560090900018;215600909;00000;56090;995;948;46;149;142;7;0,071;0,129;0,007;6669
2023;21690100900011;216901009;00000;69100;1360;1302;59;152;146;7;0,122;0,128;0,06;8924
2023;21620473500163;216204735;00000;62473;247;244;4;28;28;0;0,02;0,025;0,001;8760
2023;20006490500017;200064905;00000;14342;216;193;24;60;53;7;0,058;0,07;0,024;3630
2023;21870750300015;218707503;00000;87075;1335;1324;11;167;165;1;0,141;0,194;0,004;8005
2023;21760377800010;217603778;00000;76377;0;0;0;0;0;0;0;0;0;3664
2023;21680156300018;216801563;00000;68156;0;0;0;0;0;0;0;0;0;3506
2023;21630178800016;216301788;00000;63178;2656;2396;260;169;153;17;0,101;0,126;0,035;15681
2023;21780314700016;217803147;00000;78314;172;171;1;43;43;0;0,047;0,05;0,003;3959
2023;21360088500015;213600885;00000;36088;2839;2684;155;245;232;13;0,182;0,188;0,121;11578
